#Valores de X 	 AbsorptionProbability
15.1175118	0.0001908
15.1215122	0.0001894
15.1255126	0.0001881
15.1295130	0.0001867
15.1335134	0.0001854
15.1375138	0.0001841
15.1415142	0.0001828
15.1455146	0.0001815
15.1495150	0.0001802
15.1535154	0.0001790
15.1575158	0.0001777
15.1615162	0.0001764
15.1655166	0.0001752
15.1695170	0.0001739
15.1735174	0.0001727
15.1775178	0.0001715
15.1815182	0.0001703
15.1855186	0.0001691
15.1895190	0.0001679
15.1935194	0.0001667
15.1975198	0.0001655
15.2015202	0.0001643
15.2055206	0.0001632
15.2095210	0.0001620
15.2135214	0.0001609
15.2175218	0.0001597
15.2215222	0.0001586
15.2255226	0.0001575
15.2295230	0.0001564
15.2335234	0.0001553
15.2375238	0.0001542
15.2415242	0.0001531
15.2455246	0.0001520
15.2495250	0.0001509
15.2535254	0.0001499
15.2575258	0.0001488
15.2615262	0.0001477
15.2655266	0.0001467
15.2695270	0.0001457
15.2735274	0.0001446
15.2775278	0.0001436
15.2815282	0.0001426
15.2855286	0.0001416
15.2895290	0.0001406
15.2935294	0.0001396
15.2975298	0.0001386
15.3015302	0.0001376
15.3055306	0.0001367
15.3095310	0.0001357
15.3135314	0.0001347
15.3175318	0.0001338
15.3215322	0.0001328
15.3255326	0.0001319
15.3295330	0.0001310
15.3335334	0.0001300
15.3375338	0.0001291
15.3415342	0.0001282
15.3455346	0.0001273
15.3495350	0.0001264
15.3535354	0.0001255
15.3575358	0.0001246
15.3615362	0.0001237
15.3655366	0.0001229
15.3695370	0.0001220
15.3735374	0.0001211
15.3775378	0.0001203
15.3815382	0.0001194
15.3855386	0.0001186
15.3895390	0.0001177
15.3935394	0.0001169
15.3975398	0.0001161
15.4015402	0.0001152
15.4055406	0.0001144
15.4095410	0.0001136
15.4135414	0.0001128
15.4175418	0.0001120
15.4215422	0.0001112
15.4255426	0.0001104
15.4295430	0.0001097
15.4335434	0.0001089
15.4375438	0.0001081
15.4415442	0.0001074
15.4455446	0.0001066
15.4495450	0.0001058
15.4535454	0.0001051
15.4575458	0.0001043
15.4615462	0.0001036
15.4655466	0.0001029
15.4695470	0.0001021
15.4735474	0.0001014
15.4775478	0.0001007
15.4815482	0.0001000
15.4855486	0.0000993
15.4895490	0.0000986
15.4935494	0.0000979
15.4975498	0.0000972
15.5015502	0.0000965
15.5055506	0.0000958
15.5095510	0.0000951
15.5135514	0.0000945
15.5175518	0.0000938
15.5215522	0.0000931
15.5255526	0.0000925
15.5295530	0.0000918
15.5335534	0.0000912
15.5375538	0.0000905
15.5415542	0.0000899
15.5455546	0.0000893
15.5495550	0.0000886
15.5535554	0.0000880
15.5575558	0.0000874
15.5615562	0.0000868
15.5655566	0.0000861
15.5695570	0.0000855
15.5735574	0.0000849
15.5775578	0.0000843
15.5815582	0.0000837
15.5855586	0.0000831
15.5895590	0.0000826
15.5935594	0.0000820
15.5975598	0.0000814
15.6015602	0.0000808
15.6055606	0.0000802
15.6095610	0.0000797
15.6135614	0.0000791
15.6175618	0.0000786
15.6215622	0.0000780
15.6255626	0.0000774
15.6295630	0.0000769
15.6335634	0.0000764
15.6375638	0.0000758
15.6415642	0.0000753
15.6455646	0.0000747
15.6495650	0.0000742
15.6535654	0.0000737
15.6575658	0.0000732
15.6615662	0.0000727
15.6655666	0.0000721
15.6695670	0.0000716
15.6735674	0.0000711
15.6775678	0.0000706
15.6815682	0.0000701
15.6855686	0.0000696
15.6895690	0.0000691
15.6935694	0.0000686
15.6975698	0.0000682
15.7015702	0.0000677
15.7055706	0.0000672
15.7095710	0.0000667
15.7135714	0.0000663
15.7175718	0.0000658
15.7215722	0.0000653
15.7255726	0.0000649
15.7295730	0.0000644
15.7335734	0.0000639
15.7375738	0.0000635
15.7415742	0.0000630
15.7455746	0.0000626
15.7495750	0.0000622
15.7535754	0.0000617
15.7575758	0.0000613
15.7615762	0.0000608
15.7655766	0.0000604
15.7695770	0.0000600
15.7735774	0.0000596
15.7775778	0.0000591
15.7815782	0.0000587
15.7855786	0.0000583
15.7895790	0.0000579
15.7935794	0.0000575
15.7975798	0.0000571
15.8015802	0.0000567
15.8055806	0.0000563
15.8095810	0.0000559
15.8135814	0.0000555
15.8175818	0.0000551
15.8215822	0.0000547
15.8255826	0.0000543
15.8295830	0.0000539
15.8335834	0.0000535
15.8375838	0.0000532
15.8415842	0.0000528
15.8455846	0.0000524
15.8495850	0.0000520
15.8535854	0.0000517
15.8575858	0.0000513
15.8615862	0.0000510
15.8655866	0.0000506
15.8695870	0.0000502
15.8735874	0.0000499
15.8775878	0.0000495
15.8815882	0.0000492
15.8855886	0.0000488
15.8895890	0.0000485
15.8935894	0.0000481
15.8975898	0.0000478
15.9015902	0.0000475
15.9055906	0.0000471
15.9095910	0.0000468
15.9135914	0.0000465
15.9175918	0.0000461
15.9215922	0.0000458
15.9255926	0.0000455
15.9295930	0.0000452
15.9335934	0.0000448
15.9375938	0.0000445
15.9415942	0.0000442
15.9455946	0.0000439
15.9495950	0.0000436
15.9535954	0.0000433
15.9575958	0.0000430
15.9615962	0.0000427
15.9655966	0.0000424
15.9695970	0.0000421
15.9735974	0.0000418
15.9775978	0.0000415
15.9815982	0.0000412
15.9855986	0.0000409
15.9895990	0.0000406
15.9935994	0.0000403
15.9975998	0.0000400
16.0016002	0.0000397
16.0056006	0.0000395
16.0096010	0.0000392
16.0136014	0.0000389
16.0176018	0.0000386
16.0216022	0.0000384
16.0256026	0.0000381
16.0296030	0.0000378
16.0336034	0.0000375
16.0376038	0.0000373
16.0416042	0.0000370
16.0456046	0.0000368
16.0496050	0.0000365
16.0536054	0.0000362
16.0576058	0.0000360
16.0616062	0.0000357
16.0656066	0.0000355
16.0696070	0.0000352
16.0736074	0.0000350
16.0776078	0.0000347
16.0816082	0.0000345
16.0856086	0.0000342
16.0896090	0.0000340
16.0936094	0.0000338
16.0976098	0.0000335
16.1016102	0.0000333
16.1056106	0.0000330
16.1096110	0.0000328
16.1136114	0.0000326
16.1176118	0.0000324
16.1216122	0.0000321
16.1256126	0.0000319
16.1296130	0.0000317
16.1336134	0.0000314
16.1376138	0.0000312
16.1416142	0.0000310
16.1456146	0.0000308
16.1496150	0.0000306
16.1536154	0.0000303
16.1576158	0.0000301
16.1616162	0.0000299
16.1656166	0.0000297
16.1696170	0.0000295
16.1736174	0.0000293
16.1776178	0.0000291
16.1816182	0.0000289
16.1856186	0.0000287
16.1896190	0.0000285
16.1936194	0.0000283
16.1976198	0.0000281
16.2016202	0.0000279
16.2056206	0.0000277
16.2096210	0.0000275
16.2136214	0.0000273
16.2176218	0.0000271
16.2216222	0.0000269
16.2256226	0.0000267
16.2296230	0.0000265
16.2336234	0.0000263
16.2376238	0.0000261
16.2416242	0.0000260
16.2456246	0.0000258
16.2496250	0.0000256
16.2536254	0.0000254
16.2576258	0.0000252
16.2616262	0.0000251
16.2656266	0.0000249
16.2696270	0.0000247
16.2736274	0.0000245
16.2776278	0.0000244
16.2816282	0.0000242
16.2856286	0.0000240
16.2896290	0.0000238
16.2936294	0.0000237
16.2976298	0.0000235
16.3016302	0.0000233
16.3056306	0.0000232
16.3096310	0.0000230
16.3136314	0.0000228
16.3176318	0.0000227
16.3216322	0.0000225
16.3256326	0.0000224
16.3296330	0.0000222
16.3336334	0.0000221
16.3376338	0.0000219
16.3416342	0.0000217
16.3456346	0.0000216
16.3496350	0.0000214
16.3536354	0.0000213
16.3576358	0.0000211
16.3616362	0.0000210
16.3656366	0.0000208
16.3696370	0.0000207
16.3736374	0.0000205
16.3776378	0.0000204
16.3816382	0.0000203
16.3856386	0.0000201
16.3896390	0.0000200
16.3936394	0.0000198
16.3976398	0.0000197
16.4016402	0.0000195
16.4056406	0.0000194
16.4096410	0.0000193
16.4136414	0.0000191
16.4176418	0.0000190
16.4216422	0.0000189
16.4256426	0.0000187
16.4296430	0.0000186
16.4336434	0.0000185
16.4376438	0.0000183
16.4416442	0.0000182
16.4456446	0.0000181
16.4496450	0.0000179
16.4536454	0.0000178
16.4576458	0.0000177
16.4616462	0.0000176
16.4656466	0.0000174
16.4696470	0.0000173
16.4736474	0.0000172
16.4776478	0.0000171
16.4816482	0.0000170
16.4856486	0.0000168
16.4896490	0.0000167
16.4936494	0.0000166
16.4976498	0.0000165
16.5016502	0.0000164
16.5056506	0.0000163
16.5096510	0.0000161
16.5136514	0.0000160
16.5176518	0.0000159
16.5216522	0.0000158
16.5256526	0.0000157
16.5296530	0.0000156
16.5336534	0.0000155
16.5376538	0.0000154
16.5416542	0.0000152
16.5456546	0.0000151
16.5496550	0.0000150
16.5536554	0.0000149
16.5576558	0.0000148
16.5616562	0.0000147
16.5656566	0.0000146
16.5696570	0.0000145
16.5736574	0.0000144
16.5776578	0.0000143
16.5816582	0.0000142
16.5856586	0.0000141
16.5896590	0.0000140
16.5936594	0.0000139
16.5976598	0.0000138
16.6016602	0.0000137
16.6056606	0.0000136
16.6096610	0.0000135
16.6136614	0.0000134
16.6176618	0.0000133
16.6216622	0.0000132
16.6256626	0.0000131
16.6296630	0.0000130
16.6336634	0.0000129
16.6376638	0.0000129
16.6416642	0.0000128
16.6456646	0.0000127
16.6496650	0.0000126
16.6536654	0.0000125
16.6576658	0.0000124
16.6616662	0.0000123
16.6656666	0.0000122
16.6696670	0.0000121
16.6736674	0.0000121
16.6776678	0.0000120
16.6816682	0.0000119
16.6856686	0.0000118
16.6896690	0.0000117
16.6936694	0.0000116
16.6976698	0.0000116
16.7016702	0.0000115
16.7056706	0.0000114
16.7096710	0.0000113
16.7136714	0.0000112
16.7176718	0.0000112
16.7216722	0.0000111
16.7256726	0.0000110
16.7296730	0.0000109
16.7336734	0.0000108
16.7376738	0.0000108
16.7416742	0.0000107
16.7456746	0.0000106
16.7496750	0.0000105
16.7536754	0.0000105
16.7576758	0.0000104
16.7616762	0.0000103
16.7656766	0.0000102
16.7696770	0.0000102
16.7736774	0.0000101
16.7776778	0.0000100
16.7816782	0.0000100
16.7856786	0.0000099
16.7896790	0.0000098
16.7936794	0.0000097
16.7976798	0.0000097
16.8016802	0.0000096
16.8056806	0.0000095
16.8096810	0.0000095
16.8136814	0.0000094
16.8176818	0.0000093
16.8216822	0.0000093
16.8256826	0.0000092
16.8296830	0.0000091
16.8336834	0.0000091
16.8376838	0.0000090
16.8416842	0.0000090
16.8456846	0.0000089
16.8496850	0.0000088
16.8536854	0.0000088
16.8576858	0.0000087
16.8616862	0.0000086
16.8656866	0.0000086
16.8696870	0.0000085
16.8736874	0.0000085
16.8776878	0.0000084
16.8816882	0.0000083
16.8856886	0.0000083
16.8896890	0.0000082
16.8936894	0.0000082
16.8976898	0.0000081
16.9016902	0.0000080
16.9056906	0.0000080
16.9096910	0.0000079
16.9136914	0.0000079
16.9176918	0.0000078
16.9216922	0.0000078
16.9256926	0.0000077
16.9296930	0.0000077
16.9336934	0.0000076
16.9376938	0.0000076
16.9416942	0.0000075
16.9456946	0.0000074
16.9496950	0.0000074
16.9536954	0.0000073
16.9576958	0.0000073
16.9616962	0.0000072
16.9656966	0.0000072
16.9696970	0.0000071
16.9736974	0.0000071
16.9776978	0.0000070
16.9816982	0.0000070
16.9856986	0.0000069
16.9896990	0.0000069
16.9936994	0.0000068
16.9976998	0.0000068
17.0017002	0.0000067
17.0057006	0.0000067
17.0097010	0.0000066
17.0137014	0.0000066
17.0177018	0.0000066
17.0217022	0.0000065
17.0257026	0.0000065
17.0297030	0.0000064
17.0337034	0.0000064
17.0377038	0.0000063
17.0417042	0.0000063
17.0457046	0.0000062
17.0497050	0.0000062
17.0537054	0.0000061
17.0577058	0.0000061
17.0617062	0.0000061
17.0657066	0.0000060
17.0697070	0.0000060
17.0737074	0.0000059
17.0777078	0.0000059
17.0817082	0.0000058
17.0857086	0.0000058
17.0897090	0.0000058
17.0937094	0.0000057
17.0977098	0.0000057
17.1017102	0.0000056
17.1057106	0.0000056
17.1097110	0.0000056
17.1137114	0.0000055
17.1177118	0.0000055
17.1217122	0.0000054
17.1257126	0.0000054
17.1297130	0.0000054
17.1337134	0.0000053
17.1377138	0.0000053
17.1417142	0.0000053
17.1457146	0.0000052
17.1497150	0.0000052
17.1537154	0.0000051
17.1577158	0.0000051
17.1617162	0.0000051
17.1657166	0.0000050
17.1697170	0.0000050
17.1737174	0.0000050
17.1777178	0.0000049
17.1817182	0.0000049
17.1857186	0.0000049
17.1897190	0.0000048
17.1937194	0.0000048
17.1977198	0.0000048
17.2017202	0.0000047
17.2057206	0.0000047
17.2097210	0.0000047
17.2137214	0.0000046
17.2177218	0.0000046
17.2217222	0.0000046
17.2257226	0.0000045
17.2297230	0.0000045
17.2337234	0.0000045
17.2377238	0.0000044
17.2417242	0.0000044
17.2457246	0.0000044
17.2497250	0.0000043
17.2537254	0.0000043
17.2577258	0.0000043
17.2617262	0.0000042
17.2657266	0.0000042
17.2697270	0.0000042
17.2737274	0.0000042
17.2777278	0.0000041
17.2817282	0.0000041
17.2857286	0.0000041
17.2897290	0.0000040
17.2937294	0.0000040
17.2977298	0.0000040
17.3017302	0.0000040
17.3057306	0.0000039
17.3097310	0.0000039
17.3137314	0.0000039
17.3177318	0.0000038
17.3217322	0.0000038
17.3257326	0.0000038
17.3297330	0.0000038
17.3337334	0.0000037
17.3377338	0.0000037
17.3417342	0.0000037
17.3457346	0.0000037
17.3497350	0.0000036
17.3537354	0.0000036
17.3577358	0.0000036
17.3617362	0.0000036
17.3657366	0.0000035
17.3697370	0.0000035
17.3737374	0.0000035
17.3777378	0.0000035
17.3817382	0.0000034
17.3857386	0.0000034
17.3897390	0.0000034
17.3937394	0.0000034
17.3977398	0.0000033
17.4017402	0.0000033
17.4057406	0.0000033
17.4097410	0.0000033
17.4137414	0.0000032
17.4177418	0.0000032
17.4217422	0.0000032
17.4257426	0.0000032
17.4297430	0.0000032
17.4337434	0.0000031
17.4377438	0.0000031
17.4417442	0.0000031
17.4457446	0.0000031
17.4497450	0.0000030
17.4537454	0.0000030
17.4577458	0.0000030
17.4617462	0.0000030
17.4657466	0.0000030
17.4697470	0.0000029
17.4737474	0.0000029
17.4777478	0.0000029
17.4817482	0.0000029
17.4857486	0.0000029
17.4897490	0.0000028
17.4937494	0.0000028
17.4977498	0.0000028
17.5017502	0.0000028
17.5057506	0.0000028
17.5097510	0.0000027
17.5137514	0.0000027
17.5177518	0.0000027
17.5217522	0.0000027
17.5257526	0.0000027
17.5297530	0.0000026
17.5337534	0.0000026
17.5377538	0.0000026
17.5417542	0.0000026
17.5457546	0.0000026
17.5497550	0.0000025
17.5537554	0.0000025
17.5577558	0.0000025
17.5617562	0.0000025
17.5657566	0.0000025
17.5697570	0.0000025
17.5737574	0.0000024
17.5777578	0.0000024
17.5817582	0.0000024
17.5857586	0.0000024
17.5897590	0.0000024
17.5937594	0.0000024
17.5977598	0.0000023
17.6017602	0.0000023
17.6057606	0.0000023
17.6097610	0.0000023
17.6137614	0.0000023
17.6177618	0.0000023
17.6217622	0.0000022
17.6257626	0.0000022
17.6297630	0.0000022
17.6337634	0.0000022
17.6377638	0.0000022
17.6417642	0.0000022
17.6457646	0.0000021
17.6497650	0.0000021
17.6537654	0.0000021
17.6577658	0.0000021
17.6617662	0.0000021
17.6657666	0.0000021
17.6697670	0.0000021
17.6737674	0.0000020
17.6777678	0.0000020
17.6817682	0.0000020
17.6857686	0.0000020
17.6897690	0.0000020
17.6937694	0.0000020
17.6977698	0.0000020
17.7017702	0.0000019
17.7057706	0.0000019
17.7097710	0.0000019
17.7137714	0.0000019
17.7177718	0.0000019
17.7217722	0.0000019
17.7257726	0.0000019
17.7297730	0.0000019
17.7337734	0.0000018
17.7377738	0.0000018
17.7417742	0.0000018
17.7457746	0.0000018
17.7497750	0.0000018
17.7537754	0.0000018
17.7577758	0.0000018
17.7617762	0.0000017
17.7657766	0.0000017
17.7697770	0.0000017
17.7737774	0.0000017
17.7777778	0.0000017
17.7817782	0.0000017
17.7857786	0.0000017
17.7897790	0.0000017
17.7937794	0.0000017
17.7977798	0.0000016
17.8017802	0.0000016
17.8057806	0.0000016
17.8097810	0.0000016
17.8137814	0.0000016
17.8177818	0.0000016
17.8217822	0.0000016
17.8257826	0.0000016
17.8297830	0.0000016
17.8337834	0.0000015
17.8377838	0.0000015
17.8417842	0.0000015
17.8457846	0.0000015
17.8497850	0.0000015
17.8537854	0.0000015
17.8577858	0.0000015
17.8617862	0.0000015
17.8657866	0.0000015
17.8697870	0.0000014
17.8737874	0.0000014
17.8777878	0.0000014
17.8817882	0.0000014
17.8857886	0.0000014
17.8897890	0.0000014
17.8937894	0.0000014
17.8977898	0.0000014
17.9017902	0.0000014
17.9057906	0.0000014
17.9097910	0.0000013
17.9137914	0.0000013
17.9177918	0.0000013
17.9217922	0.0000013
17.9257926	0.0000013
17.9297930	0.0000013
17.9337934	0.0000013
17.9377938	0.0000013
17.9417942	0.0000013
17.9457946	0.0000013
17.9497950	0.0000013
17.9537954	0.0000012
17.9577958	0.0000012
17.9617962	0.0000012
17.9657966	0.0000012
17.9697970	0.0000012
17.9737974	0.0000012
17.9777978	0.0000012
17.9817982	0.0000012
17.9857986	0.0000012
17.9897990	0.0000012
17.9937994	0.0000012
17.9977998	0.0000012
18.0018002	0.0000011
18.0058006	0.0000011
18.0098010	0.0000011
18.0138014	0.0000011
18.0178018	0.0000011
18.0218022	0.0000011
18.0258026	0.0000011
18.0298030	0.0000011
18.0338034	0.0000011
18.0378038	0.0000011
18.0418042	0.0000011
18.0458046	0.0000011
18.0498050	0.0000010
18.0538054	0.0000010
18.0578058	0.0000010
18.0618062	0.0000010
18.0658066	0.0000010
18.0698070	0.0000010
18.0738074	0.0000010
18.0778078	0.0000010
18.0818082	0.0000010
18.0858086	0.0000010
18.0898090	0.0000010
18.0938094	0.0000010
18.0978098	0.0000010
18.1018102	0.0000010
18.1058106	0.0000010
18.1098110	0.0000009
18.1138114	0.0000009
18.1178118	0.0000009
18.1218122	0.0000009
18.1258126	0.0000009
18.1298130	0.0000009
18.1338134	0.0000009
18.1378138	0.0000009
18.1418142	0.0000009
18.1458146	0.0000009
18.1498150	0.0000009
18.1538154	0.0000009
18.1578158	0.0000009
18.1618162	0.0000009
18.1658166	0.0000009
18.1698170	0.0000008
18.1738174	0.0000008
18.1778178	0.0000008
18.1818182	0.0000008
18.1858186	0.0000008
18.1898190	0.0000008
18.1938194	0.0000008
18.1978198	0.0000008
18.2018202	0.0000008
18.2058206	0.0000008
18.2098210	0.0000008
18.2138214	0.0000008
18.2178218	0.0000008
18.2218222	0.0000008
18.2258226	0.0000008
18.2298230	0.0000008
18.2338234	0.0000008
18.2378238	0.0000008
18.2418242	0.0000007
18.2458246	0.0000007
18.2498250	0.0000007
18.2538254	0.0000007
18.2578258	0.0000007
18.2618262	0.0000007
18.2658266	0.0000007
18.2698270	0.0000007
18.2738274	0.0000007
18.2778278	0.0000007
18.2818282	0.0000007
18.2858286	0.0000007
18.2898290	0.0000007
18.2938294	0.0000007
18.2978298	0.0000007
18.3018302	0.0000007
18.3058306	0.0000007
18.3098310	0.0000007
18.3138314	0.0000007
18.3178318	0.0000007
18.3218322	0.0000006
18.3258326	0.0000006
18.3298330	0.0000006
18.3338334	0.0000006
18.3378338	0.0000006
18.3418342	0.0000006
18.3458346	0.0000006
18.3498350	0.0000006
18.3538354	0.0000006
18.3578358	0.0000006
18.3618362	0.0000006
18.3658366	0.0000006
18.3698370	0.0000006
18.3738374	0.0000006
18.3778378	0.0000006
18.3818382	0.0000006
18.3858386	0.0000006
18.3898390	0.0000006
18.3938394	0.0000006
18.3978398	0.0000006
18.4018402	0.0000006
18.4058406	0.0000006
18.4098410	0.0000006
18.4138414	0.0000006
18.4178418	0.0000005
18.4218422	0.0000005
18.4258426	0.0000005
18.4298430	0.0000005
18.4338434	0.0000005
18.4378438	0.0000005
18.4418442	0.0000005
18.4458446	0.0000005
18.4498450	0.0000005
18.4538454	0.0000005
18.4578458	0.0000005
18.4618462	0.0000005
18.4658466	0.0000005
18.4698470	0.0000005
18.4738474	0.0000005
18.4778478	0.0000005
18.4818482	0.0000005
18.4858486	0.0000005
18.4898490	0.0000005
18.4938494	0.0000005
18.4978498	0.0000005
18.5018502	0.0000005
18.5058506	0.0000005
18.5098510	0.0000005
18.5138514	0.0000005
18.5178518	0.0000005
18.5218522	0.0000005
18.5258526	0.0000005
18.5298530	0.0000004
18.5338534	0.0000004
18.5378538	0.0000004
18.5418542	0.0000004
18.5458546	0.0000004
18.5498550	0.0000004
18.5538554	0.0000004
18.5578558	0.0000004
18.5618562	0.0000004
18.5658566	0.0000004
18.5698570	0.0000004
18.5738574	0.0000004
18.5778578	0.0000004
18.5818582	0.0000004
18.5858586	0.0000004
18.5898590	0.0000004
18.5938594	0.0000004
18.5978598	0.0000004
18.6018602	0.0000004
18.6058606	0.0000004
18.6098610	0.0000004
18.6138614	0.0000004
18.6178618	0.0000004
18.6218622	0.0000004
18.6258626	0.0000004
18.6298630	0.0000004
18.6338634	0.0000004
18.6378638	0.0000004
18.6418642	0.0000004
18.6458646	0.0000004
18.6498650	0.0000004
18.6538654	0.0000004
18.6578658	0.0000004
18.6618662	0.0000004
18.6658666	0.0000004
18.6698670	0.0000003
18.6738674	0.0000003
18.6778678	0.0000003
18.6818682	0.0000003
18.6858686	0.0000003
18.6898690	0.0000003
18.6938694	0.0000003
18.6978698	0.0000003
18.7018702	0.0000003
18.7058706	0.0000003
18.7098710	0.0000003
18.7138714	0.0000003
18.7178718	0.0000003
18.7218722	0.0000003
18.7258726	0.0000003
18.7298730	0.0000003
18.7338734	0.0000003
18.7378738	0.0000003
18.7418742	0.0000003
18.7458746	0.0000003
18.7498750	0.0000003
18.7538754	0.0000003
18.7578758	0.0000003
18.7618762	0.0000003
18.7658766	0.0000003
18.7698770	0.0000003
18.7738774	0.0000003
18.7778778	0.0000003
18.7818782	0.0000003
18.7858786	0.0000003
18.7898790	0.0000003
18.7938794	0.0000003
18.7978798	0.0000003
18.8018802	0.0000003
18.8058806	0.0000003
18.8098810	0.0000003
18.8138814	0.0000003
18.8178818	0.0000003
18.8218822	0.0000003
18.8258826	0.0000003
18.8298830	0.0000003
18.8338834	0.0000003
18.8378838	0.0000003
18.8418842	0.0000003
18.8458846	0.0000003
18.8498850	0.0000003
18.8538854	0.0000003
18.8578858	0.0000003
18.8618862	0.0000002
18.8658866	0.0000002
18.8698870	0.0000002
18.8738874	0.0000002
18.8778878	0.0000002
18.8818882	0.0000002
18.8858886	0.0000002
18.8898890	0.0000002
18.8938894	0.0000002
18.8978898	0.0000002
18.9018902	0.0000002
18.9058906	0.0000002
18.9098910	0.0000002
18.9138914	0.0000002
18.9178918	0.0000002
18.9218922	0.0000002
18.9258926	0.0000002
18.9298930	0.0000002
18.9338934	0.0000002
18.9378938	0.0000002
18.9418942	0.0000002
18.9458946	0.0000002
18.9498950	0.0000002
18.9538954	0.0000002
18.9578958	0.0000002
18.9618962	0.0000002
18.9658966	0.0000002
18.9698970	0.0000002
18.9738974	0.0000002
18.9778978	0.0000002
18.9818982	0.0000002
18.9858986	0.0000002
18.9898990	0.0000002
18.9938994	0.0000002
18.9978998	0.0000002
19.0019002	0.0000002
19.0059006	0.0000002
19.0099010	0.0000002
19.0139014	0.0000002
19.0179018	0.0000002
19.0219022	0.0000002
19.0259026	0.0000002
